Type,TO?,feasible,time(sec)
QUERY_REDUCE_COMBINATION,False,True,1.453620433807373
QUERY_REDUCE_COMBINATION,False,False,40.00033378601074
QUERY_REDUCE_COMBINATION,False,False,105.04137969017029
QUERY_REDUCE_COMBINATION,False,False,100.30389499664307
QUERY_REDUCE_COMBINATION,False,True,1.79533052444458
QUERY_REDUCE_COMBINATION,False,False,40.16549277305603
QUERY_REDUCE_COMBINATION,False,False,93.47755694389343
QUERY_REDUCE_COMBINATION,False,True,1.7703337669372559
QUERY_NORMAL,False,True,1.8585317134857178
QUERY_NORMAL,False,True,1.4834215641021729
QUERY_NORMAL,False,True,1.4864511489868164
QUERY_NORMAL,False,False,1.67527437210083
QUERY_NORMAL,False,True,2.0945515632629395
QUERY_NORMAL,False,True,1.8960728645324707
QUERY_NORMAL,False,True,2.4682352542877197
QUERY_NORMAL,False,True,1.856243371963501
QUERY_NORMAL,False,False,2.3209426403045654
QUERY_NORMAL,False,False,1.7249481678009033
QUERY_NORMAL,False,True,2.0961315631866455
QUERY_NORMAL,False,False,1.695223331451416
QUERY_NORMAL,False,True,2.5385947227478027
QUERY_NORMAL,False,True,1.9015305042266846
QUERY_NORMAL,False,True,2.523996114730835
QUERY_NORMAL_CONSTRUCTOR,False,True,1.4426536560058594
QUERY_NORMAL_CONSTRUCTOR,False,False,1.6265816688537598
QUERY_NORMAL_CONSTRUCTOR,False,False,1.6100196838378906
