Type,TO?,feasible,time(sec)
QUERY_REDUCE_COMBINATION,False,True,1.8044624328613281
QUERY_REDUCE_COMBINATION,False,True,1.5256364345550537
QUERY_REDUCE_COMBINATION,False,True,1.5374841690063477
QUERY_REDUCE_COMBINATION,False,True,1.9979112148284912
QUERY_REDUCE_COMBINATION,False,False,1.7144997119903564
QUERY_REDUCE_COMBINATION,False,False,1.7988533973693848
QUERY_REDUCE_COMBINATION,False,False,1.7850658893585205
QUERY_REDUCE_COMBINATION,False,False,1.7643311023712158
QUERY_NORMAL,False,True,1.5406720638275146
QUERY_NORMAL,False,False,1.8624114990234375
QUERY_NORMAL,False,True,1.5603313446044922
QUERY_NORMAL,False,True,1.9552597999572754
QUERY_NORMAL,False,False,1.9565465450286865
QUERY_NORMAL,False,True,1.5119106769561768
QUERY_NORMAL,False,True,1.55171537399292
QUERY_NORMAL,False,True,1.6340839862823486
QUERY_NORMAL,False,False,1.8338396549224854
QUERY_NORMAL,False,False,1.81535005569458
QUERY_NORMAL,False,False,1.9261534214019775
QUERY_NORMAL,False,False,1.7601208686828613
QUERY_NORMAL,False,True,2.355193853378296
QUERY_NORMAL,False,False,1.8451330661773682
QUERY_NORMAL,False,False,1.7767081260681152
QUERY_NORMAL,False,False,1.93003249168396
QUERY_NORMAL,False,True,1.5227108001708984
QUERY_NORMAL,False,True,1.5801596641540527
QUERY_NORMAL,False,False,1.776207685470581
QUERY_NORMAL,False,False,1.7829062938690186
QUERY_NORMAL,False,True,2.59167218208313
QUERY_NORMAL,False,False,1.7628262042999268
QUERY_NORMAL,False,False,2.849428176879883
QUERY_NORMAL,False,False,1.766845703125
QUERY_NORMAL,False,False,3.023510217666626
QUERY_NORMAL,False,False,1.7604146003723145
QUERY_NORMAL,False,True,3.2025864124298096
QUERY_NORMAL,False,True,2.099559783935547
QUERY_NORMAL_CONSTRUCTOR,False,True,1.5839312076568604
QUERY_NORMAL_CONSTRUCTOR,False,True,1.4998223781585693
QUERY_NORMAL_CONSTRUCTOR,False,True,1.4948179721832275
QUERY_NORMAL_CONSTRUCTOR,False,False,1.706327199935913
